section,family,idx,wallsH,wallsV,p0,p1,turn,tb,outcome,dtm,camping,fwdExists,valueOptimal,score,chosenRowAfter
empty,52,2,205028025000280,1020012008270004,12,76,0,0,1,16,0,1,1,-998985,2
empty,52,3,205028025000280,1020012008270004,21,76,1,0,0,15,1,1,1,998986,7
empty,52,4,205028025000280,1020012008270004,21,67,0,0,1,14,0,1,1,-998987,2
empty,52,5,205028025000280,1020012008270004,12,67,1,0,0,13,0,1,1,998988,6
empty,53,0,8880002a00008041,5200450882408,24,79,1,0,1,16,0,0,1,-998985,8
empty,53,1,8880002a00008041,5200450882408,24,78,0,0,0,15,0,1,1,998986,2
empty,53,2,8880002a00008041,5200450882408,25,78,1,0,1,14,1,1,1,-998987,7
empty,53,3,8880002a00008041,5200450882408,25,69,0,0,0,13,0,1,1,998988,3
empty,53,4,8880002a00008041,5200450882408,34,69,1,0,1,12,0,1,1,-998989,6
empty,53,5,8880002a00008041,5200450882408,34,68,0,0,0,11,0,1,1,998990,4
empty,54,0,2084402010041100,1a4001c801020040,12,76,0,0,0,21,0,1,1,998980,2
empty,54,1,2084402010041100,1a4001c801020040,3,76,1,0,0,19,1,1,1,998982,7
empty,54,2,2084402010041100,1a4001c801020040,3,67,0,0,1,18,1,1,1,-998983,1
empty,54,3,2084402010041100,1a4001c801020040,2,67,1,0,0,17,0,1,1,998984,6
empty,54,4,2084402010041100,1a4001c801020040,2,58,0,0,1,16,1,1,1,-998985,1
empty,54,5,2084402010041100,1a4001c801020040,11,58,1,0,0,15,0,1,1,998986,5
empty,55,0,502044440005001,4080408112800804,12,76,0,0,0,15,0,1,1,998986,2
empty,55,1,502044440005001,4080408112800804,21,76,1,0,1,14,1,1,1,-998987,7
empty,55,2,502044440005001,4080408112800804,21,67,0,0,0,13,0,1,1,998988,3
empty,55,3,502044440005001,4080408112800804,30,67,1,0,1,12,0,1,1,-998989,6
empty,55,4,502044440005001,4080408112800804,30,66,0,0,0,11,0,1,1,998990,4
empty,55,5,502044440005001,4080408112800804,31,66,1,0,1,10,0,1,1,-998991,6
empty,56,0,1508400201881091,30003001000a,5,68,1,0,0,17,0,1,1,998984,6
empty,56,1,1508400201881091,30003001000a,5,69,0,0,1,20,0,0,1,-998981,0
empty,56,2,1508400201881091,30003001000a,4,69,1,0,0,19,1,1,1,998982,7
empty,56,3,1508400201881091,30003001000a,4,60,0,0,1,20,0,0,1,-998981,0
empty,56,4,1508400201881091,30003001000a,5,60,1,0,0,19,0,0,1,998982,6
empty,56,5,1508400201881091,30003001000a,5,69,0,0,1,20,0,0,1,-998981,0
empty,57,0,1000900980110502,64020010002a4000,11,75,0,0,1,22,0,0,1,-998979,1
empty,57,1,1000900980110502,64020010002a4000,12,75,1,0,0,21,1,1,1,998980,7
empty,57,2,1000900980110502,64020010002a4000,12,76,0,0,0,19,0,0,1,998982,1
empty,57,3,1000900980110502,64020010002a4000,11,76,1,0,0,23,0,0,1,998978,8
empty,57,4,1000900980110502,64020010002a4000,11,77,0,0,0,21,0,0,1,998980,1
empty,57,5,1000900980110502,64020010002a4000,12,77,1,0,1,20,0,0,1,-998981,8
empty,58,0,2082049408084000,1d00000204802a00,15,78,1,0,0,23,0,0,1,998978,8
empty,58,1,2082049408084000,1d00000204802a00,15,77,0,0,1,26,0,0,1,-998975,0
empty,58,2,2082049408084000,1d00000204802a00,16,77,1,0,0,25,0,0,1,998976,8
empty,58,3,2082049408084000,1d00000204802a00,16,78,0,0,1,24,0,0,1,-998977,0
empty,58,4,2082049408084000,1d00000204802a00,15,78,1,0,0,23,0,0,1,998978,8
empty,58,5,2082049408084000,1d00000204802a00,15,79,0,0,1,22,0,0,1,-998979,0
empty,59,0,1020084081221,b0001048100d80,5,76,1,0,0,21,1,1,1,998980,8
empty,59,1,1020084081221,b0001048100d80,5,75,0,0,0,21,0,0,1,998980,0
empty,59,2,1020084081221,b0001048100d80,6,75,1,0,1,20,1,1,1,-998981,8
empty,59,3,1020084081221,b0001048100d80,6,74,0,0,0,19,0,0,1,998982,0
empty,59,4,1020084081221,b0001048100d80,5,74,1,0,1,22,1,1,1,-998979,8
empty,59,5,1020084081221,b0001048100d80,5,75,0,0,0,21,0,0,1,998980,0
empty,60,0,481812100018094,112000018400600,21,77,0,0,0,13,0,1,1,998988,3
empty,60,1,481812100018094,112000018400600,12,77,1,0,1,16,1,1,1,-998985,7
empty,60,2,481812100018094,112000018400600,12,78,0,0,0,15,0,1,1,998986,2
empty,60,3,481812100018094,112000018400600,13,78,1,0,1,14,1,1,1,-998987,7
empty,60,4,481812100018094,112000018400600,13,79,0,0,0,13,0,1,1,998988,2
empty,60,5,481812100018094,112000018400600,22,79,1,0,1,12,1,1,1,-998989,7
empty,61,0,2208092400001104,522800001300600,21,68,1,0,0,17,0,1,1,998984,6
empty,61,1,2208092400001104,522800001300600,21,59,0,0,1,16,0,1,1,-998985,3
empty,61,2,2208092400001104,522800001300600,30,59,1,0,0,15,0,1,1,998986,5
empty,61,3,2208092400001104,522800001300600,30,50,0,0,1,14,0,1,1,-998987,4
empty,61,4,2208092400001104,522800001300600,29,50,1,0,0,13,0,0,1,998988,5
empty,61,5,2208092400001104,522800001300600,29,49,0,0,1,14,0,1,1,-998987,4
empty,62,0,489290204484820,1002a010000100,5,75,0,0,0,25,0,0,1,998976,0
empty,62,1,489290204484820,1002a010000100,4,75,1,0,1,24,0,0,1,-998977,8
empty,62,2,489290204484820,1002a010000100,4,76,0,0,0,23,1,1,1,998978,1
empty,62,3,489290204484820,1002a010000100,13,76,1,0,1,22,1,1,1,-998979,8
empty,62,4,489290204484820,1002a010000100,13,67,0,0,0,21,0,0,1,998980,1
empty,62,5,489290204484820,1002a010000100,4,67,1,0,0,23,0,0,1,998978,7
empty,63,0,24a000080140224,8020140040284009,7,66,1,0,0,19,0,0,1,998982,7
empty,63,1,24a000080140224,8020140040284009,7,65,0,0,1,18,1,1,1,-998983,0
empty,63,2,24a000080140224,8020140040284009,16,65,1,0,0,17,0,0,1,998984,7
empty,63,3,24a000080140224,8020140040284009,16,66,0,0,1,20,1,1,1,-998981,0
empty,63,4,24a000080140224,8020140040284009,25,66,1,0,0,19,0,0,1,998982,7
empty,63,5,24a000080140224,8020140040284009,25,65,0,0,1,18,1,1,1,-998983,1
empty,64,0,21501180011428,4004010428800200,2,78,0,0,0,27,1,1,1,998974,1
empty,64,1,21501180011428,4004010428800200,3,78,1,0,0,29,1,1,1,998972,7
empty,64,2,21501180011428,4004010428800200,3,69,0,0,1,28,0,0,1,-998973,0
empty,64,3,21501180011428,4004010428800200,4,69,1,0,0,27,0,0,1,998974,7
empty,64,4,21501180011428,4004010428800200,4,78,0,0,0,27,0,0,1,998974,0
empty,64,5,21501180011428,4004010428800200,3,78,1,0,0,29,1,1,1,998972,7
empty,65,0,8500100800095,104c003241102,31,76,1,0,1,14,1,1,1,-998987,7
empty,65,1,8500100800095,104c003241102,31,77,0,0,0,13,0,1,1,998988,4
empty,65,2,8500100800095,104c003241102,32,77,1,0,1,16,1,1,1,-998985,7
empty,65,3,8500100800095,104c003241102,32,68,0,0,0,15,0,1,1,998986,4
empty,65,4,8500100800095,104c003241102,31,68,1,0,1,14,0,1,1,-998987,6
empty,65,5,8500100800095,104c003241102,31,59,0,0,0,13,0,1,1,998988,4
empty,66,0,854508020028200,308000019004011,15,74,1,0,1,22,1,1,1,-998979,8
empty,66,1,854508020028200,308000019004011,15,75,0,0,0,21,0,1,1,998980,2
empty,66,2,854508020028200,308000019004011,24,75,1,0,1,20,0,0,1,-998981,8
empty,66,3,854508020028200,308000019004011,24,74,0,0,0,19,0,1,1,998982,3
empty,66,4,854508020028200,308000019004011,23,74,1,0,1,20,1,1,1,-998981,8
empty,66,5,854508020028200,308000019004011,23,75,0,0,0,19,0,1,1,998982,2
empty,67,0,14000141880952,800040061000a004,3,74,1,0,1,22,1,1,1,-998979,7
empty,67,1,14000141880952,800040061000a004,3,73,0,0,0,21,1,1,1,998980,1
empty,67,2,14000141880952,800040061000a004,4,73,1,0,0,21,1,1,1,998980,7
empty,67,3,14000141880952,800040061000a004,4,64,0,0,1,20,0,0,1,-998981,0
empty,67,4,14000141880952,800040061000a004,5,64,1,0,0,19,0,1,1,998982,6
empty,67,5,14000141880952,800040061000a004,5,73,0,0,1,22,0,0,1,-998979,0
empty,68,0,1004025400020a0,ba0000001020810c,21,59,0,0,1,14,0,1,1,-998987,3
empty,68,1,1004025400020a0,ba0000001020810c,22,59,1,0,0,13,0,1,1,998988,5
empty,68,2,1004025400020a0,ba0000001020810c,22,60,0,0,0,11,0,1,1,998990,3
empty,68,3,1004025400020a0,ba0000001020810c,23,60,1,0,0,15,0,0,1,998986,6
empty,68,4,1004025400020a0,ba0000001020810c,23,59,0,0,1,14,0,1,1,-998987,2
empty,68,5,1004025400020a0,ba0000001020810c,22,59,1,0,0,13,0,1,1,998988,5
empty,69,0,50a0010100500044,204d000082281000,14,56,0,0,1,14,1,1,1,-998987,0
empty,69,1,50a0010100500044,204d000082281000,5,56,1,0,0,13,0,1,1,998988,5
empty,69,2,50a0010100500044,204d000082281000,5,47,0,0,1,12,1,1,1,-998989,0
empty,69,3,50a0010100500044,204d000082281000,4,47,1,0,0,11,0,1,1,998990,4
empty,69,4,50a0010100500044,204d000082281000,4,38,0,0,1,10,1,1,1,-998991,1
empty,69,5,50a0010100500044,204d000082281000,3,38,1,0,0,9,0,1,1,998992,3
empty,70,0,84001a01004,84402013a00002b0,24,76,0,0,0,17,0,0,1,998984,2
empty,70,1,84001a01004,84402013a00002b0,25,76,1,0,1,20,1,1,1,-998981,7
empty,70,2,84001a01004,84402013a00002b0,25,67,0,0,0,19,0,0,1,998982,2
empty,70,3,84001a01004,84402013a00002b0,26,67,1,0,0,19,0,1,1,998982,6
empty,70,4,84001a01004,84402013a00002b0,26,76,0,0,0,21,0,0,1,998980,2
empty,70,5,84001a01004,84402013a00002b0,25,76,1,0,1,20,1,1,1,-998981,7
empty,71,0,1212000028410800,2800182040089048,12,57,1,0,0,13,0,1,1,998988,5
empty,71,1,1212000028410800,2800182040089048,12,66,0,0,1,16,0,0,1,-998985,1
empty,71,2,1212000028410800,2800182040089048,11,66,1,0,0,15,0,1,1,998986,6
empty,71,3,1212000028410800,2800182040089048,11,57,0,0,1,14,0,1,1,-998987,2
empty,71,4,1212000028410800,2800182040089048,20,57,1,0,0,13,0,1,1,998988,5
empty,71,5,1212000028410800,2800182040089048,20,66,0,0,0,13,0,1,1,998988,3
empty,72,0,480540404042110,4200a01083400000,6,75,1,0,0,25,0,0,1,998976,8
empty,72,1,480540404042110,4200a01083400000,6,76,0,0,1,24,1,1,1,-998977,1
empty,72,2,480540404042110,4200a01083400000,15,76,1,0,0,23,1,1,1,998978,7
empty,72,3,480540404042110,4200a01083400000,15,67,0,0,1,22,0,0,1,-998979,1
empty,72,4,480540404042110,4200a01083400000,6,67,1,0,0,21,0,1,1,998980,6
empty,72,5,480540404042110,4200a01083400000,6,76,0,0,1,24,1,1,1,-998977,1
empty,73,0,40090008402452,8028003005080120,22,76,0,0,0,13,0,1,1,998988,3
empty,73,1,40090008402452,8028003005080120,13,76,1,0,1,16,1,1,1,-998985,7
empty,73,2,40090008402452,8028003005080120,13,67,0,0,0,15,0,1,1,998986,2
empty,73,3,40090008402452,8028003005080120,12,67,1,0,0,21,0,1,1,998980,6
empty,73,4,40090008402452,8028003005080120,12,58,0,0,1,20,0,0,1,-998981,1
empty,73,5,40090008402452,8028003005080120,11,58,1,0,0,19,0,0,1,998982,6
empty,74,0,12081008405004,c22800480002a010,13,75,0,0,1,20,0,0,1,-998981,1
empty,74,1,12081008405004,c22800480002a010,12,75,1,0,0,19,1,1,1,998982,7
empty,74,2,12081008405004,c22800480002a010,12,74,0,0,0,17,0,1,1,998984,2
empty,74,3,12081008405004,c22800480002a010,13,74,1,0,0,21,1,1,1,998980,7
empty,74,4,12081008405004,c22800480002a010,13,65,0,0,1,20,0,0,1,-998981,1
empty,74,5,12081008405004,c22800480002a010,12,65,1,0,0,19,0,0,1,998982,7
empty,75,0,41041400a2100504,b208820000020000,2,60,0,0,1,20,0,0,1,-998981,0
empty,75,1,41041400a2100504,b208820000020000,1,60,1,0,0,19,0,1,1,998982,5
empty,75,2,41041400a2100504,b208820000020000,1,61,0,0,1,22,1,1,1,-998979,1
empty,75,3,41041400a2100504,b208820000020000,10,61,1,0,0,21,0,1,1,998980,5
empty,75,4,41041400a2100504,b208820000020000,10,52,0,0,1,20,0,0,1,-998981,1
empty,75,5,41041400a2100504,b208820000020000,1,52,1,0,0,19,0,1,1,998982,4
empty,76,0,49024008800081,4000c628420c,22,78,0,0,0,13,0,1,1,998988,3
empty,76,1,49024008800081,4000c628420c,13,78,1,0,0,17,1,1,1,998984,7
empty,76,2,49024008800081,4000c628420c,13,77,0,0,1,16,0,1,1,-998985,2
empty,76,3,49024008800081,4000c628420c,4,77,1,0,0,15,1,1,1,998986,7
empty,76,4,49024008800081,4000c628420c,4,78,0,0,1,18,1,1,1,-998983,1
empty,76,5,49024008800081,4000c628420c,13,78,1,0,0,17,1,1,1,998984,7
empty,77,0,a01800810908000,104000b440024880,11,63,0,0,1,18,0,1,1,-998983,2
empty,77,1,a01800810908000,104000b440024880,20,63,1,0,0,17,0,0,1,998984,7
empty,77,2,a01800810908000,104000b440024880,20,72,0,0,0,15,0,1,1,998986,3
empty,77,3,a01800810908000,104000b440024880,29,72,1,0,1,14,1,1,1,-998987,7
empty,77,4,a01800810908000,104000b440024880,29,63,0,0,0,13,0,1,1,998988,4
empty,77,5,a01800810908000,104000b440024880,38,63,1,0,1,12,0,0,1,-998989,7
empty,78,0,4100012a1104800,700040090492,19,47,0,0,1,14,0,1,1,-998987,3
empty,78,1,4100012a1104800,700040090492,10,47,1,0,0,13,0,0,1,998988,5
empty,78,2,4100012a1104800,700040090492,10,46,0,0,1,16,0,1,1,-998985,2
empty,78,3,4100012a1104800,700040090492,9,46,1,0,0,15,0,0,1,998986,5
empty,78,4,4100012a1104800,700040090492,9,45,0,0,1,14,1,1,1,-998987,1
empty,78,5,4100012a1104800,700040090492,10,45,1,0,0,13,0,1,1,998988,4
empty,79,0,205840100024422,8008031080080011,12,58,0,0,1,12,0,0,1,-998989,1
empty,79,1,205840100024422,8008031080080011,11,58,1,0,0,11,0,1,1,998990,5
empty,79,2,205840100024422,8008031080080011,11,67,0,0,1,14,0,0,1,-998987,1
empty,79,3,205840100024422,8008031080080011,10,67,1,0,0,13,0,1,1,998988,6
empty,79,4,205840100024422,8008031080080011,10,68,0,0,1,16,0,1,1,-998985,2
empty,79,5,205840100024422,8008031080080011,11,68,1,0,0,15,0,1,1,998986,6
empty,80,0,15000024800a0800,4004020045102089,5,66,1,0,0,17,0,1,1,998984,6
empty,80,1,15000024800a0800,4004020045102089,5,67,0,0,1,16,1,1,1,-998985,1
empty,80,2,15000024800a0800,4004020045102089,14,67,1,0,0,15,0,1,1,998986,6
empty,80,3,15000024800a0800,4004020045102089,14,68,0,0,0,19,0,1,1,998982,2
empty,80,4,15000024800a0800,4004020045102089,13,68,1,0,0,17,0,1,1,998984,6
empty,80,5,15000024800a0800,4004020045102089,13,69,0,0,0,21,0,0,1,998980,1
empty,81,0,2802400028204140,580290200880001,3,76,1,0,1,22,0,0,1,-998979,8
empty,81,1,2802400028204140,580290200880001,3,77,0,0,0,21,1,1,1,998980,1
empty,81,2,2802400028204140,580290200880001,4,77,1,0,0,21,0,0,1,998980,8
empty,81,3,2802400028204140,580290200880001,4,76,0,0,0,23,1,1,1,998978,1
empty,81,4,2802400028204140,580290200880001,13,76,1,0,1,22,0,0,1,-998979,8
empty,81,5,2802400028204140,580290200880001,13,75,0,0,0,21,0,1,1,998980,2
empty,82,0,840542044108,14430811001004,13,78,1,0,1,14,1,1,1,-998987,7
empty,82,1,840542044108,14430811001004,13,77,0,0,0,13,0,1,1,998988,2
empty,82,2,840542044108,14430811001004,12,77,1,0,0,15,1,1,1,998986,7
empty,82,3,840542044108,14430811001004,12,68,0,0,1,14,0,1,1,-998987,2
empty,82,4,840542044108,14430811001004,13,68,1,0,0,13,0,1,1,998988,6
empty,82,5,840542044108,14430811001004,13,59,0,0,1,12,0,1,1,-998989,2
empty,83,0,5000820002012110,2005080051001a04,13,77,0,0,0,15,0,1,1,998986,2
empty,83,1,5000820002012110,2005080051001a04,22,77,1,0,1,14,0,0,1,-998987,8
empty,83,2,5000820002012110,2005080051001a04,22,76,0,0,0,13,0,1,1,998988,3
empty,83,3,5000820002012110,2005080051001a04,31,76,1,0,1,12,0,0,1,-998989,8
empty,83,4,5000820002012110,2005080051001a04,31,77,0,0,0,11,0,1,1,998990,4
empty,83,5,5000820002012110,2005080051001a04,22,77,1,0,1,14,0,0,1,-998987,8
empty,84,0,800282090888802,2304800300300000,4,74,0,0,1,18,1,1,1,-998983,1
empty,84,1,800282090888802,2304800300300000,3,74,1,0,0,17,1,1,1,998984,7
empty,84,2,800282090888802,2304800300300000,3,65,0,0,1,16,1,1,1,-998985,1
empty,84,3,800282090888802,2304800300300000,2,65,1,0,0,15,0,1,1,998986,6
empty,84,4,800282090888802,2304800300300000,2,56,0,0,1,14,0,0,1,-998987,0
empty,84,5,800282090888802,2304800300300000,3,56,1,0,0,13,0,1,1,998988,5
empty,85,0,404209000041010,a8000e0029804004,15,68,1,0,1,16,0,1,1,-998985,6
empty,85,1,404209000041010,a8000e0029804004,15,67,0,0,0,15,0,1,1,998986,2
empty,85,2,404209000041010,a8000e0029804004,6,67,1,0,0,17,0,1,1,998984,6
empty,85,3,404209000041010,a8000e0029804004,6,76,0,0,0,17,1,1,1,998984,1
empty,85,4,404209000041010,a8000e0029804004,7,76,1,0,0,19,1,1,1,998982,7
empty,85,5,404209000041010,a8000e0029804004,7,67,0,0,1,18,1,1,1,-998983,1
empty,86,0,2250250400020000,1920502004001102,12,65,1,0,0,17,0,1,1,998984,6
empty,86,1,2250250400020000,1920502004001102,12,56,0,0,1,16,0,1,1,-998985,2
empty,86,2,2250250400020000,1920502004001102,13,56,1,0,0,15,0,0,1,998986,6
empty,86,3,2250250400020000,1920502004001102,13,55,0,0,0,15,0,1,1,998986,2
empty,86,4,2250250400020000,1920502004001102,12,55,1,0,0,17,0,0,1,998984,6
empty,86,5,2250250400020000,1920502004001102,12,54,0,0,0,17,0,1,1,998984,2
empty,87,0,92a400040100010,408000012c810086,16,75,1,0,0,21,0,0,1,998980,8
empty,87,1,92a400040100010,408000012c810086,16,74,0,0,1,20,0,1,1,-998981,2
empty,87,2,92a400040100010,408000012c810086,15,74,1,0,0,19,1,1,1,998982,7
empty,87,3,92a400040100010,408000012c810086,15,75,0,0,1,22,0,1,1,-998979,2
empty,87,4,92a400040100010,408000012c810086,6,75,1,0,0,21,0,0,1,998980,8
empty,87,5,92a400040100010,408000012c810086,6,76,0,0,1,24,1,1,1,-998977,1
empty,88,0,200802042504048,1080000304280412,14,58,0,0,1,20,0,1,1,-998981,2
empty,88,1,200802042504048,1080000304280412,23,58,1,0,0,19,0,1,1,998982,5
empty,88,2,200802042504048,1080000304280412,23,49,0,0,1,18,0,0,1,-998983,2
empty,88,3,200802042504048,1080000304280412,22,49,1,0,0,17,0,1,1,998984,4
empty,88,4,200802042504048,1080000304280412,22,40,0,0,1,16,0,0,1,-998985,1
empty,88,5,200802042504048,1080000304280412,13,40,1,0,0,15,0,1,1,998986,4
empty,89,0,4020411428a1004,1008c00000002881,4,58,0,0,1,20,1,1,1,-998981,0
empty,89,1,4020411428a1004,1008c00000002881,13,58,1,0,0,19,0,1,1,998982,5
empty,89,2,4020411428a1004,1008c00000002881,13,67,0,0,1,22,0,0,1,-998979,0
empty,89,3,4020411428a1004,1008c00000002881,4,67,1,0,0,21,0,1,1,998980,6
empty,89,4,4020411428a1004,1008c00000002881,4,58,0,0,1,20,1,1,1,-998981,0
empty,89,5,4020411428a1004,1008c00000002881,13,58,1,0,0,19,0,1,1,998982,5
empty,90,0,a0088008000a80,88000620403e0010,13,77,0,0,1,20,0,0,1,-998981,1
empty,90,1,a0088008000a80,88000620403e0010,4,77,1,0,0,19,1,1,1,998982,7
empty,90,2,a0088008000a80,88000620403e0010,4,76,0,0,1,18,1,1,1,-998983,1
empty,90,3,a0088008000a80,88000620403e0010,13,76,1,0,0,17,1,1,1,998984,7
empty,90,4,a0088008000a80,88000620403e0010,13,67,0,0,1,16,0,0,1,-998985,1
empty,90,5,a0088008000a80,88000620403e0010,12,67,1,0,0,15,0,1,1,998986,6
empty,91,0,2420010148441208,582400008012,3,79,0,0,1,18,0,0,1,-998983,0
empty,91,1,2420010148441208,582400008012,4,79,1,0,0,17,1,1,1,998984,7
empty,91,2,2420010148441208,582400008012,4,70,0,0,1,16,0,0,1,-998985,0
empty,91,3,2420010148441208,582400008012,3,70,1,0,0,15,0,1,1,998986,6
empty,91,4,2420010148441208,582400008012,3,61,0,0,1,14,0,0,1,-998987,0
empty,91,5,2420010148441208,582400008012,2,61,1,0,0,13,0,1,1,998988,5
empty,92,0,844245000100884,608000022800308,13,59,0,0,1,20,0,0,1,-998981,1
empty,92,1,844245000100884,608000022800308,4,59,1,0,0,19,0,0,1,998982,6
empty,92,2,844245000100884,608000022800308,4,68,0,0,1,22,1,1,1,-998979,1
empty,92,3,844245000100884,608000022800308,5,68,1,0,0,21,0,1,1,998980,6
empty,92,4,844245000100884,608000022800308,5,67,0,0,1,20,1,1,1,-998981,1
empty,92,5,844245000100884,608000022800308,6,67,1,0,0,19,0,1,1,998982,6
empty,93,0,291a848010510,18000110200006,15,77,0,0,0,23,1,1,1,998978,1
empty,93,1,291a848010510,18000110200006,16,77,1,0,0,27,1,1,1,998974,8
empty,93,2,291a848010510,18000110200006,16,68,0,0,0,25,1,1,1,998976,1
empty,93,3,291a848010510,18000110200006,25,68,1,0,0,29,0,1,1,998972,6
empty,93,4,291a848010510,18000110200006,25,59,0,0,1,28,1,1,1,-998973,1
empty,93,5,291a848010510,18000110200006,16,59,1,0,0,27,0,0,1,998974,6
empty,94,0,8891040020029049,400006408010020,4,77,1,0,0,25,1,1,1,998976,7
empty,94,1,8891040020029049,400006408010020,4,76,0,0,0,29,0,0,1,998972,0
empty,94,2,8891040020029049,400006408010020,5,76,1,0,1,28,0,0,1,-998973,8
empty,94,3,8891040020029049,400006408010020,5,77,0,0,0,27,1,1,1,998974,1
empty,94,4,8891040020029049,400006408010020,14,77,1,0,1,26,1,1,1,-998975,7
empty,94,5,8891040020029049,400006408010020,14,76,0,0,0,23,0,0,1,998978,1
empty,95,0,2a084400000540,4090000120032016,12,75,1,0,1,22,1,1,1,-998979,7
empty,95,1,2a084400000540,4090000120032016,12,66,0,0,0,21,0,0,1,998980,1
empty,95,2,2a084400000540,4090000120032016,3,66,1,0,1,24,0,0,1,-998977,7
empty,95,3,2a084400000540,4090000120032016,3,75,0,0,0,23,1,1,1,998978,1
empty,95,4,2a084400000540,4090000120032016,4,75,1,0,1,22,1,1,1,-998979,7
empty,95,5,2a084400000540,4090000120032016,4,74,0,0,0,21,1,1,1,998980,1
empty,96,0,208a221000001504,4200c2086100000,2,66,0,0,1,30,0,0,1,-998971,0
empty,96,1,208a221000001504,4200c2086100000,1,66,1,0,0,29,0,0,1,998972,8
empty,96,2,208a221000001504,4200c2086100000,1,67,0,0,1,28,1,1,1,-998973,1
empty,96,3,208a221000001504,4200c2086100000,10,67,1,0,0,27,0,0,1,998974,8
empty,96,4,208a221000001504,4200c2086100000,10,68,0,0,1,30,0,0,1,-998971,1
empty,96,5,208a221000001504,4200c2086100000,9,68,1,0,0,29,1,1,1,998972,7
empty,97,0,2001410000002022,402490024012400d,21,58,1,0,0,11,0,1,1,998990,5
empty,97,1,2001410000002022,402490024012400d,21,57,0,0,1,12,0,1,1,-998989,3
empty,97,2,2001410000002022,402490024012400d,12,57,1,0,0,11,0,1,1,998990,5
empty,97,3,2001410000002022,402490024012400d,12,58,0,0,1,12,0,1,1,-998989,2
empty,97,4,2001410000002022,402490024012400d,3,58,1,0,0,11,0,1,1,998990,5
empty,97,5,2001410000002022,402490024012400d,3,67,0,0,1,14,1,1,1,-998987,1
empty,98,0,a0008000088a1000,4500681420008102,13,77,0,0,1,22,0,0,1,-998979,1
empty,98,1,a0008000088a1000,4500681420008102,4,77,1,0,0,21,0,0,1,998980,8
empty,98,2,a0008000088a1000,4500681420008102,4,78,0,0,1,24,1,1,1,-998977,1
empty,98,3,a0008000088a1000,4500681420008102,13,78,1,0,0,23,0,0,1,998978,8
empty,98,4,a0008000088a1000,4500681420008102,13,77,0,0,1,22,0,0,1,-998979,1
empty,98,5,a0008000088a1000,4500681420008102,12,77,1,0,0,21,0,0,1,998980,8
empty,99,0,812100020,4b00758224000081,4,68,0,0,1,18,1,1,1,-998983,1
empty,99,1,812100020,4b00758224000081,13,68,1,0,0,17,0,1,1,998984,6
empty,99,2,812100020,4b00758224000081,13,67,0,0,0,17,0,1,1,998984,2
empty,99,3,812100020,4b00758224000081,22,67,1,0,1,16,1,1,1,-998985,7
empty,99,4,812100020,4b00758224000081,22,68,0,0,0,15,0,0,1,998986,2
empty,99,5,812100020,4b00758224000081,21,68,1,0,0,17,0,1,1,998984,6
empty,100,0,100a009050820844,800080600000040b,15,69,0,0,1,26,0,1,1,-998975,2
empty,100,1,100a009050820844,800080600000040b,24,69,1,0,0,25,0,1,1,998976,6
empty,100,2,100a009050820844,800080600000040b,24,60,0,0,1,24,0,1,1,-998977,3
empty,100,3,100a009050820844,800080600000040b,15,60,1,0,0,23,0,1,1,998978,6
empty,100,4,100a009050820844,800080600000040b,15,69,0,0,1,26,0,1,1,-998975,2
empty,100,5,100a009050820844,800080600000040b,14,69,1,0,0,25,0,1,1,998976,6
empty,101,0,144001802800,b0030004304681,11,76,1,0,1,16,1,1,1,-998985,7
empty,101,1,144001802800,b0030004304681,11,75,0,0,0,15,0,1,1,998986,2
empty,101,2,144001802800,b0030004304681,2,75,1,0,1,18,1,1,1,-998983,7
empty,101,3,144001802800,b0030004304681,2,66,0,0,0,17,1,1,1,998984,1
empty,101,4,144001802800,b0030004304681,3,66,1,0,0,19,1,1,1,998982,7
empty,101,5,144001802800,b0030004304681,3,67,0,0,0,19,1,1,1,998982,0
empty,102,0,5120880080442004,820012000421000a,6,56,0,0,1,14,1,1,1,-998987,1
empty,102,1,5120880080442004,820012000421000a,15,56,1,0,0,13,0,1,1,998988,5
empty,102,2,5120880080442004,820012000421000a,15,57,0,0,1,16,0,0,1,-998985,1
